gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT5G49900	1.82252	11.883	11.7616	11.7789
AT5G49920	0.0513103	0.0604995	20.573	2.40734
AT5G49930	8.96906	13.7955	11.8088	10.2198
AT5G49950	10.2008	21.2698	15.0187	13.1262
AT5G49960	4.90462	9.20828	2.8239	1.30861
AT5G49980	41.5337	40.939	50.3428	44.7131
AT5G49990	11.0523	19.7287	18.5667	26.1033
AT5G50000	54.0889	52.4586	58.7492	44.042
AT5G50111	0	0	0.0275624	0.00928253
AT5G50120	0.588657	6.21626	1.16439	0.178339
AT5G50136	0	0	0	0
AT5G50150	11.7566	18.4441	18.0254	17.1043
AT5G50190	0	0	0	0.0261062
AT5G50220	0	0	0.127337	0
AT5G50230	10.8013	16.8459	11.4986	10.1698
AT5G50250	78.2231	12.0785	58.422	68.325
AT5G50300	0.0710947	7.25168	0.0937336	0.0629251
AT5G50320	12.7254	21.1146	16.4112	10.986
AT5G50330	4.33196	7.46729	8.19264	5.26891
AT5G50335	8.88003	0.484672	26.0529	24.09
AT5G50340	8.70662	8.65319	10.3094	9.95687
AT5G50350	5.47382	8.44457	10.0265	4.34136
AT5G50360	0.100783	0.0867819	2.1848	4.38529
AT5G50361	0	0	0.402767	1.21804
AT5G50370	13.9187	26.1365	36.9259	42.3743
AT5G50380	18.3945	29.6513	21.9699	20.7117
AT5G50390	3.95664	6.79178	7.25113	4.36452
AT5G50400	10.2655	23.3871	28.0988	38.5517
AT5G50410	9.03697	10.5384	13.8731	13.8982
AT5G50420	7.87746	10.3086	9.93414	13.7977
AT5G50423	0	0	4.54782	1.33408
AT5G50430	15.3492	22.8389	18.3208	18.4794
AT5G50440	4.09769	6.08219	4.2763	4.18996
AT5G50450	18.3928	3.69236	8.05566	8.23314
AT5G50460	73.7953	185.759	151.217	154.234
AT5G50470	0	0.00882215	0.529732	2.23325
AT5G50480	0	0	0.625782	6.02104
AT5G50490	0	0.00677665	0.0482604	2.75858
AT5G50500	0	0	0	0
AT5G50510	0	0	0.00903942	0.00901039
AT5G50520	6.98032	9.52547	7.49101	6.7259
AT5G50530,AT5G50540	13.1433	7.42132	11.0327	8.41866
AT5G50562	10.0473	14.9163	15.9061	8.63926
AT5G50570	5.92464	2.59705	14.4618	2.24252
AT5G50600	0.18889	3.95453	0.115645	0.175266
AT5G50620	0	0	0.00903942	0.00901039
AT5G50630	7.04469	9.60817	7.55671	6.7813
AT5G50640	9.51449	5.4525	8.27932	6.36512
AT5G50645	1.54295	0.650361	1.05442	0.799256
AT5G50670	6.22065	2.59506	14.8305	2.27768
AT5G50700	0.184544	3.86163	0.112892	0.171349
AT5G50720	3.46789	10.949	5.4952	10.3875
AT5G50740	19.2866	9.32374	27.1147	12.7697
AT5G50750	0	0.0302957	0.219898	0
AT5G50770	0.0651093	0.0301492	0.110255	2.14008
AT5G50790	0.167111	0.0102874	64.6449	38.1636
AT5G50800	2.41485	0.956632	45.7724	3.7268
AT5G50801	0	0	0	0
AT5G50810	30.9397	60.1332	72.824	45.1241
AT5G50860	11.9341	8.26449	13.0838	12.6552
AT5G50870	35.5381	35.3319	53.2566	53.1469
AT5G50880	0	0	0	0
AT5G50900	12.0706	26.4682	17.9779	26.3704
AT5G50910	0	0	0	0
AT5G50915	5.46522	0.0899258	9.02706	40.7334
AT5G50920	560.799	123.337	270.553	291.761
AT5G50995	0	0	0	0
AT5G51000	0	0	0.105802	0.0117394
AT5G51020	41.158	13.4406	23.825	25.0951
AT5G51030	0.412603	0.092833	13.9507	0.501496
AT5G51060	0.27696	22.7332	2.53854	0.665098
AT5G51080	3.86316	4.87572	6.24552	3.7681
AT5G51090	0	0	0	0
AT5G51100	25.5879	5.38601	22.3843	15.6052
AT5G51110	207.936	11.8857	94.6896	112.71
AT5G51140	27.08	16.8494	21.2479	19.4177
AT5G51170	5.1912	8.32852	6.85067	5.69994
AT5G51190	24.367	35.2824	2.92739	3.0743
AT5G51195	0	0	0.00639939	0
AT5G51220	8.5624	19.8524	17.0973	12.9814
AT5G51260	4.2487	5.9421	11.8865	10.3892
AT5G51270	0.101347	2.82837	1.10129	1.09583
AT5G51290	14.1725	20.7562	15.6383	14.468
AT5G51300	28.6686	33.9193	38.4415	31.5456
AT5G51310	0.267224	3.46196	0.294952	0.656416
AT5G51320	0	0	0	0
AT5G51330	0.108227	0.233723	0.274461	0.0632324
AT5G51350	3.46066	10.7504	7.21567	6.44241
AT5G51390	14.075	12.796	3.53722	1.11229
AT5G51400	51.592	96.4135	66.0802	57.4162
AT5G51410	24.4407	28.436	27.5446	21.0466
AT5G51420	0	0.0270521	0.00549528	0.0114166
AT5G51430	18.2591	32.6615	26.5632	26.8398
-	0.0203639	0.406675	0.0598716	0.0196294
AT5G51490	0.00629452	3.62557	0.028095	7.11782
AT5G51500	0.0104053	6.13521	0.0519694	0.0319636
AT5G51530	0.241158	0.0720999	0.367111	0.0530071
AT5G51550	58.9034	21.585	60.3712	50.1977
AT5G51580	0.566592	5.2399	0.789688	4.97539
AT5G51590	3.51999	14.6959	11.0303	6.0925
AT5G51600	9.04459	7.87426	15.6234	4.77869
AT5G51640	5.82086	15.4568	10.5402	8.44844
AT5G51650	0	0.00992706	0	0.0101168
AT5G51690	7.09982	11.2714	6.37936	7.04128
AT5G51700	11.0894	16.2318	17.7179	15.2401
AT5G51710	6.71857	12.9457	14.2161	16.0437
AT5G51795	2.0099	1.99944	1.74814	1.66357
AT5G51810	1.52235	3.38236	16.427	25.3091
AT5G51820	52.2637	8.88289	30.224	45.7496
AT5G51860	0	0.00749749	0.0776195	0.175977
AT5G51870	0.0457494	0.0545038	0.498085	0.0312635
AT5G51890	20.7568	29.6527	23.0778	41.1991
AT5G51900	0	0.0167084	0	0
AT5G51910	4.12546	3.2212	8.38631	2.76238
AT5G51920	0.501547	2.81182	1.39431	0.705676
AT5G51950	0.0848011	0.0164189	67.5785	221.656
AT5G51980	10.8823	15.9251	18.4197	13.7362
AT5G51990	0.414491	0.434644	0.210076	0.112375
AT5G52000	0.108972	0.11058	1.37614	0.152122
AT5G52010	13.7642	4.20032	13.9535	14.168
AT5G52020	0.131107	6.91782	0.570761	0.369667
-	8.02374	0.0304234	1.08144	0.0159042
AT5G52060	29.4179	29	29.3527	48.5278
AT5G52065	0	0.00420185	0.558982	0.0296597
AT5G52067	0	0	0.385703	0
AT5G52090	0	0	0.00133819	0.00135748
AT5G52110	13.2897	6.06857	8.09908	9.20455
AT5G52120	4.28009	6.37335	2.86903	2.09668
AT5G52130	0	0	0.612231	0
AT5G52140	0	0	0.00756987	2.78771
AT5G52150	0	0	0.137474	2.71881
-	0	0	0	1.44093
AT5G52180	10.6256	18.2499	20.8483	19.6007
AT5G52190	17.1656	2.97653	9.32088	14.0907
AT5G52200	19.0039	31.87	31.2609	29.5993
AT5G52220	1.51408	2.18734	3.50007	1.99943
AT5G52230	3.91918	4.38183	5.24632	3.64883
AT5G52270	0.382477	1.37393	0.823298	0.765719
AT5G52272	0	0.0129241	0	0.158783
AT5G52290	0.310046	0.135081	0.510212	0.561674
AT5G52320	1.42716	0.740507	8.92562	28.158
AT5G52330	0.0977448	3.2143	3.60423	10.6785
AT5G52355	0	0	0	0
AT5G52360	0	0.00643555	25.8902	0.745005
AT5G52370	21.9236	34.9586	30.7868	25.7783
AT5G52380	4.27299	9.84262	9.20289	4.90895
AT5G52390	0.0845295	1.20572	26.9128	4.61804
AT5G52430	7.41828	11.8102	8.62268	6.23479
AT5G52450	9.62334	12.8032	14.5227	12.6441
AT5G52460	0	0	0.0115025	0
AT5G52480	0	0.0124997	0.0125517	0.216139
AT5G52495	0	0	0	0
AT5G52540	14.6707	29.7113	28.6533	39.4085
AT5G52545	3.15357	4.75491	3.97739	3.71002
AT5G52547	2.09734	1.16083	7.19651	3.8502
AT5G52552	12.5799	17.6932	14.8252	18.61
AT5G52570	24.5594	0.513803	6.18509	5.20373
AT5G52600	0.251994	0.0571966	1.51943	0.0514464
AT5G52605	0	0	0.512932	0.44467
AT5G52610	0	0	0.0366055	1.76164
AT5G52620	0	0	0.883644	0.310239
AT5G52650	160.673	255.853	254.267	172.526
AT5G52660	7.18705	8.23015	9.05109	6.05461
AT5G52780	29.5004	0.314541	21.4318	21.6054
AT5G52790,AT5G52797	0.451405	25.1493	0.859188	0.888056
AT5G52850	1.09198	1.77292	1.30055	1.01434
AT5G52860	6.50199	0.150696	15.0797	1.9383
AT5G52870	6.29517	15.4355	6.02021	3.1125
AT5G52880	9.08802	9.08661	11.074	13.0832
AT5G52882	28.0106	44.1649	50.0614	29.0457
AT5G52890	3.47397	0.866175	5.51384	2.91985
AT5G52900	25.7194	1.63853	4.0219	4.07251
AT5G52910	7.61189	2.93503	4.15257	2.91351
AT5G52950	2.2934	4.0394	4.36133	3.38673
AT5G52980	6.1068	16.029	11.1788	12.8244
AT5G53000	18.9042	25.5706	22.5462	21.0186
AT5G53010	6.96701	9.35689	6.60439	4.91274
AT5G53040	0.00713307	0	0.020487	0
AT5G53045	10.4572	16.5779	17.4042	15.231
AT5G53050	31.2882	12.6215	19.7858	23.1302
AT5G53130	20.2988	16.5296	19.6326	18.8981
AT5G53170	42.7533	21.9835	44.6182	41.5448
AT5G53180	21.7625	20.7518	27.7196	20.7381
AT5G53190	0	2.43771	33.5232	0.143033
AT5G53205	0	0	0	0
AT5G53210	7.25544	0.0314914	4.72761	0.153987
AT5G53260	0	0.0524655	0.0106756	0
AT5G53270	0	0.012799	0	0
AT5G53290	0.9413	11.2915	1.66413	1.10449
AT5G53300	604.095	1146.36	671.67	499.91
AT5G53320	0.368871	9.97712	1.06593	0.375431
AT5G53340	9.86908	20.5583	18.3024	22.6338
AT5G53370	17.9276	25.0001	10.0837	71.4705
AT5G53390	0.164742	0.0103623	16.8636	0.273314
AT5G53440	11.921	17.6997	14.0361	10.1699
AT5G53487	0	0	0	0
AT5G53490	275.118	6.51567	81.4497	136.641
AT5G53500	22.5185	11.358	5.81316	8.76659
AT5G53530	18.0264	26.4835	19.0453	19.8314
AT5G53540	19.2544	23.4443	27.574	23.4468
AT5G53570	15.8913	31.3803	19.1288	15.3014
AT5G53580	47.0813	10.7415	27.3214	35.7972
AT5G53640	0.00548491	0.00263915	0.869548	0.224393
AT5G53710	0.129483	0.550791	4.74238	1.22612
AT5G53730	7.61454	2.93534	2.28911	9.42402
AT5G53775	0	0	0	0.00992445
AT5G53780	0	0	0.0298238	1.64073
AT5G53810	0.811149	1.09437	4.04794	2.56076
AT5G53840	0	0	0.0539703	2.46977
AT5G53850	43.2195	43.4134	36.5478	34.683
AT5G53870	1.57371	0.479003	5.82565	14.7355
AT5G53880	48.3276	10.5736	112.357	98.2035
AT5G53900	19.6255	48.4174	16.3582	7.57833
AT5G53905	0.154617	0.254814	0.21001	0.105514
AT5G53930	7.23631	10.9919	16.025	8.90364
AT5G53940	27.6652	13.3089	28.0754	25.4678
AT5G53950	0.418003	0.125669	3.27151	0.351823
AT5G53990	0.0876917	10.3187	0.0710939	0.00728636
AT5G54000	0.00522645	0.0986592	0.0152746	0.0317216
AT5G54010	0	0	12.1434	0.0519398
AT5G54020	0.0366908	6.06314	0.147416	0.349929
AT5G54030	0.00520411	2.20908	0.0152249	0.00518466
AT5G54040	0.110845	12.0732	0.0147649	0.108102
AT5G54045	0.0114109	0.128693	0.00936978	0.00943428
AT5G54050	0	1.19483	0	0
AT5G54060	0.100372	0.219969	0.589255	0.196564
AT5G54067	0	0.0125765	0.0507736	7.28996
AT5G54075	4.3565	5.61927	3.73886	2.67769
AT5G54090	5.12949	3.60239	3.85199	3.20753
AT5G54095	0.0891953	0.114406	75.8146	9.41769
AT5G54100	5.45236	14.8358	8.9784	4.33091
AT5G54148	1.72606	0.107451	0.985154	0.0908156
AT5G54150	0.0138922	0	0.136658	0.0275708
AT5G54170	38.2165	13.2218	34.6151	41.3342
AT5G54190	50.9895	0.100643	3.45806	9.02663
AT5G54200	12.5827	21.1738	17.3886	14.8461
AT5G54203	0.00855166	0.0034689	0.0205291	0.0209914
AT5G54230	0.185869	20.8587	0.338313	0.0338449
AT5G54240	0.662455	1.8926	11.0339	7.87118
AT5G54250	9.10389	0.0860167	20.525	6.74485
AT5G54280	0	20.2221	10.1531	8.51606
AT5G54300	6.34143	11.187	5.78648	3.44522
AT5G54310	41.7932	59.5973	35.5998	33.223
AT5G54380	20.9906	27.6612	29.174	40.2088
AT5G54410	0	0	0	0.0329273
AT5G54430	56.1233	90.8031	90.966	86.9818
AT5G54450	0.0152044	0.00489536	0.0396891	0.0311211
AT5G54460	0	0	0	0
AT5G54470	7.95655	1.478	7.43883	5.49007
AT5G54510	48.5783	25.5953	40.4551	12.2163
AT5G54520	5.37137	7.27007	5.03304	4.94549
AT5G54570	0.830823	1.4917	5.48054	2.29095
AT5G54610	0.426784	0	0.801048	0.403671
AT5G54620	0.0708509	0.0246353	0	0.015131
AT5G54630	34.0479	0.291841	15.4687	22.2775
AT5G54650	2.73012	9.35441	5.16148	5.35646
AT5G54690	1.23149	8.56236	6.06803	38.0282
AT5G54700	0	0.017029	0	0
AT5G54710,AT5G54720	8.37963	1.80126	1.11512	4.03251
AT5G54730	10.2356	15.7975	12.279	9.17888
AT5G54740	0.256121	10.9064	0	0
AT5G54745	0	0.0294955	0	0
AT5G54780	4.87756	19.7501	28.4313	8.19892
AT5G54790	0	4.6123	0.0415523	0
AT5G54810	56.4903	86.3525	29.2031	27.5713
AT5G54840	5.69843	29.7868	12.6854	7.56378
AT5G54850	3.7649	11.6391	6.43409	6.07849
AT5G54865	0	0	0	0
AT5G54910	5.37671	8.23414	12.1852	6.63116
AT5G54930	2.73749	8.85178	3.78273	9.61123
AT5G54940	314.38	403.261	168.106	184.047
AT5G54950	0.0477049	0.0462996	0	0.0466877
AT5G54960	17.7172	59.6086	7.244	25.1626
AT5G55020	0.018965	0.0460916	0.989171	0.135042
AT5G55040	15.9236	23.6237	22.316	18.2237
AT5G55045	0	0	0	0
AT5G55055	0	0	0	0
AT5G55080	0	0	0	0.606105
AT5G55090	0.578867	3.74306	1.13419	0.70624
AT5G55100	18.1575	23.0318	19.3387	15.4586
AT5G55130	11.262	22.4828	13.7283	10.2181
AT5G55150	0.131802	0.028775	0.0298154	0.0503978
AT5G55160	80.789	104.244	117.139	108.447
AT5G55170	0.854054	18.6856	1.68647	0.434337
AT5G55210	24.767	12.045	30.1029	25.1789
AT5G55250	1.8031	1.80275	9.03611	53.2659
AT5G55280	52.5562	16.1267	43.7823	31.9816
AT5G55290	43.4832	63.6902	51.0951	50.8583
AT5G55300	27.1174	33.9443	32.5736	21.7157
AT5G55310	17.4176	22.1499	23.6885	18.4242
AT5G55320	0.00618096	0	2.2719	32.3603
AT5G55330	0.105666	0	6.5418	0.765655
AT5G55340	1.27616	0.559245	2.65556	0.200211
AT5G55350	0.0694344	1.10339	0.143123	0.0641362
AT5G55360	0.0305657	1.17924	0.0594388	0.288847
AT5G55370	0.0784023	1.74818	0.0686566	0.354013
AT5G55380,AT5G55390	15.7678	17.9737	19.3187	14.1395
AT5G55400	6.27366	9.47961	15.4367	9.25755
AT5G55470	1.96096	1.57324	6.09155	2.84625
AT5G55490	1.46648	2.35594	6.41264	3.02789
AT5G55505	0	0	0	0
AT5G55507	0.105425	0.11555	0.48937	0.224145
AT5G55510	14.946	11.2428	17.3955	16.0557
AT5G55520	6.57219	5.39025	10.5221	3.36134
AT5G55540	10.2303	6.0223	12.2683	7.98657
AT5G55550	7.8026	20.5168	12.3025	7.6859
AT5G55560	0.999038	8.32634	1.96508	2.89698
AT5G55565	0	0	0	0
AT5G55570	2.36695	0.0269974	0.83783	0.367384
AT5G55600	16.2744	24.8592	18.3446	14.2679
AT5G55640	8.47739	11.4084	16.5603	15.3124
AT5G55670	13.9919	20.2878	19.4635	13.1561
AT5G55680	0.986118	1.60515	4.04494	0.952369
AT5G55690	0.0883118	0	0.663599	0.364967
AT5G55710	73.0055	11.3971	40.1267	53.3906
AT5G55730	20.505	15.5325	68.1081	32.8584
AT5G55740	11.6844	0.700276	8.63432	10.4167
AT5G55750	0.0310996	0.364838	0.106463	0.0489937
AT5G55790	17.7888	15.7222	37.4878	19.7505
AT5G55810	5.38955	6.38871	5.536	5.31955
AT5G55835	0	0	0.368934	0.356437
AT5G55870	0	0	0.0662633	0
AT5G55875	0	0	0.000690669	0
AT5G55880	0	0	0.959801	0.00246495
AT5G55890	0	0	0.959801	0.00246495
AT5G55893	0.0184853	0.109752	0.093225	0.0333939
AT5G55896	15.7122	21.0094	15.7701	14.2279
AT5G55910	44.9093	34.6763	47.3455	35.2816
AT5G55920	12.4107	28.3678	22.712	14.2939
AT5G55940	28.1943	66.3886	42.3256	37.8443
AT5G55950	0.662989	1.80581	4.10286	15.8389
AT5G56000	12.4627	29.6334	29.874	24.8926
AT5G56050	0.405844	1.50668	1.02269	1.52603
AT5G56061	0	0	0	0
AT5G56080	0.0567903	19.3028	0.012233	0.0129057
AT5G56130	10.3631	10.0488	13.7754	14.4815
AT5G56180	17.5659	22.6843	14.1982	15.0305
AT5G56210	14.6535	11.8922	10.4794	9.52137
AT5G56230	1.32749	3.61208	0.903998	0.580457
AT5G56240	21.3644	36.2814	22.0255	16.0399
AT5G56250	7.03467	7.55376	14.2918	11.5345
AT5G56260	21.4176	17.9394	18.027	23.9517
AT5G56280	20.4744	26.9014	30.7835	29.0319
AT5G56350	19.7074	66.4123	32.7153	41.067
AT5G56360	20.4969	45.6294	39.4056	36.2804
AT5G56370	1.30282	1.16012	4.35325	4.05235
AT5G56380	9.74199	4.30448	17.1554	10.0365
AT5G56390	0	0	0.570787	0
AT5G56400	0	0	0.708152	0.0173216
AT5G56410	0	0	0.207941	0.492828
AT5G56420	4.32893	5.90875	9.71557	7.45359
AT5G56430	0	0	0.904965	2.99173
AT5G56440	0	0.00522044	0.0478207	0.0443259
AT5G56450	4.2161	3.61802	5.80243	4.25501
AT5G56452	0	0.0109957	0.119923	0
AT5G56480	0	0	0.511634	0.346449
AT5G56550	81.5964	32.641	16.2301	13.3513
AT5G56580	4.91951	9.8226	10.713	7.37157
AT5G56600	24.6352	5.74615	38.1281	39.2882
AT5G56620	0.208759	1.52487	0.439333	0.1765
AT5G56640	0	0	10.1212	0.707106
AT5G56670	194.959	325.281	297.437	199.153
AT5G56710	243.296	426.186	446.219	273.7
AT5G56730	7.31537	9.96745	8.83089	6.81089
AT5G56740	10.7392	13.555	20.3685	16.4178
AT5G56760	34.7772	106.898	44.4178	73.3074
AT5G56770	0	0.00540039	0.098341	0
AT5G56780	5.97299	3.3097	5.67817	3.39984
AT5G56795	4.04967	14.8858	2.41041	1.22213
AT5G56850	40.8263	0.197889	29.4709	21.5679
AT5G56860	20.8814	0.139302	7.0123	6.03826
AT5G56865	0	0	0	0
AT5G56880	0.364278	0.70767	2.03618	0.95498
AT5G56890	19.8123	24.0924	22.7876	27.1697
AT5G56900	18.5259	24.3133	18.6172	15.3642
AT5G56930	5.60649	8.40343	4.95692	5.58488
AT5G56960	0.028623	0.244613	0.0486677	0.0165231
AT5G56970	0.108108	1.38513	3.98594	1.08183
AT5G56975	0	0	0	0
AT5G56980	10.4206	37.9002	12.6283	3.26515
AT5G56990	6.08713	1.15642	10.3265	9.17068
AT5G57000	7.71987	8.46074	14.8876	12.8898
AT5G57040	148.439	20.2749	52.7711	84.9638
AT5G57100	6.83847	16.7137	12.3465	11.0354
AT5G57110	12.7833	78.436	18.2663	38.1382
AT5G57120	30.8676	65.1825	45.8555	30.6193
AT5G57123	1.24447	1.00726	29.3101	1.43157
AT5G57126	0	0.00138943	0.00466783	0.00140321
AT5G57160	5.84348	9.41819	4.97916	4.70088
AT5G57170	29.4159	3.7075	15.3289	16.4564
AT5G57190	1.18566	2.67473	1.84169	0.44138
AT5G57210	5.41809	6.63199	5.54132	5.28096
AT5G57250	5.26497	5.48078	6.98554	6.294
AT5G57260	0.0213786	0.155769	0.023303	0.548384
AT5G57270	13.1003	18.7483	22.0524	21.687
AT5G57290	285.679	496.546	500.124	394.557
AT5G57300	13.958	27.4682	25.148	18.1241
AT5G57345	106.02	2.98823	42.9053	75.9331
AT5G57350	85.5182	22.5109	77.2876	107.25
AT5G57380	0.0046066	0.0258459	2.31129	0.327686
AT5G57390	2.15975	2.42235	5.10205	1.14395
AT5G57400	0.057886	5.30373	0.783882	0.322788
AT5G57410	8.20426	15.1294	12.9117	6.74344
AT5G57440	20.2967	24.6105	25.1331	26.8992
AT5G57450	0.675312	1.23468	0.74552	0.652966
AT5G57480	0.695142	20.8741	1.41368	5.0013
AT5G57490	28.2066	51.2656	33.3597	27.6105
AT5G57500	0.668502	4.46205	2.11817	1.00806
AT5G57510	0.180308	1.20626	0.117057	0.301033
AT5G57530	0.0051562	11.8511	0.183636	0.0524256
AT5G57535	0	0	0	0
AT5G57540	0	7.92852	0	0
AT5G57550	1.67753	2.9976	0.834786	0.717496
AT5G57560	136.681	30.2607	40.8738	14.4166
AT5G57567,AT5G57570	1.25398	0.652326	2.9742	1.27888
AT5G57580	27.3725	38.0626	18.9797	19.9284
AT5G57590	5.52308	6.18165	8.00333	7.49423
AT5G57630	23.981	44.9572	3.80867	26.8499
AT5G57650	0	0.116518	0	0.0892979
AT5G57670	0.770625	1.5554	2.55053	1.1148
AT5G57685	12.8722	113.551	46.6844	45.775
AT5G57690	0.204385	0.0497976	6.37503	0.492717
AT5G57720	0.0149496	0.00463261	2.96048	0
AT5G57730	0	0	0	0
AT5G57740	5.61026	19.2643	10.3739	7.89973
AT5G57770	0.85763	7.12841	0.220964	0.0304709
AT5G57780	21.3918	1.96395	10.0309	11.5605
AT5G57785	35.5705	43.8174	25.2891	66.7459
AT5G57790	6.0338	1.58628	32.7915	29.3379
AT5G57810	0.0136545	0.0222445	14.7561	2.08831
AT5G57830,AT5G57840,AT5G57850	43.5249	40.9495	41.6882	40.9059
AT5G57890	9.68616	7.24848	8.87892	4.55614
AT5G57900	11.5365	30.6838	33.2117	22.3628
AT5G57910	5.22906	24.7051	20.3254	18.0038
AT5G57960	21.8197	5.38881	17.3351	14.7871
AT5G57980	0.113515	6.39163	1.07797	0.175789
AT5G57990	27.8053	41.0848	36.1881	24.6694
AT5G58010	0.0198872	27.1441	0.209326	0.0111629
AT5G58030	24.4025	37.512	39.2178	37.2586
AT5G58050	0.0229876	0.00199045	21.7247	2.33451
AT5G58070	82.2175	64.2047	63.0719	105.214
AT5G58080	0.0438036	0.0143567	1.08587	1.11073
AT5G58090	19.7395	22.6391	25.4278	22.9458
AT5G58130	11.3461	16.4886	14.0274	9.87632
AT5G58150	1.37662	2.44028	1.44754	1.48315
AT5G58170	0.0142552	0.0116676	16.0651	2.04953
AT5G58220	21.1299	37.5097	23.0989	23.7351
AT5G58240	28.6224	35.2986	38.5591	37.506
AT5G58260	58.7201	0.240289	30.4376	53.6297
AT5G58310	0.39265	0.0998021	15.873	41.5121
AT5G58330	212.803	11.2947	197.174	213.147
AT5G58360	1.2075	2.72831	0.0252089	0.507936
AT5G58380	8.4774	18.7385	14.8817	12.1419
AT5G58390	9.49892	0.0267562	4.96772	0.359409
AT5G58400	0.00870396	0	5.38773	0.340066
AT5G58430	32.6868	37.4144	16.8832	18.5839
AT5G58440	18.5596	20.0933	19.9615	19.3445
AT5G58460	0	0.00845801	3.1271	0.00433834
AT5G58470	18.1177	27.0411	25.2678	14.6238
AT5G58480	6.76079	4.65134	7.89735	8.18248
AT5G58500	0.680214	4.30293	1.0819	50.1196
AT5G58510	8.42559	15.6746	11.6209	10.5624
AT5G58550	5.44219	12.5591	6.67333	3.94146
AT5G58570	3.62725	2.6501	13.8513	13.9098
AT5G58580	4.50153	1.7702	2.99878	2.07419
AT5G58590	16.2185	35.4405	31.7896	23.4079
AT5G58595	0	0	0	0
AT5G58600	8.20112	8.19332	10.3092	7.9987
AT5G58610	0.242906	0.198529	1.10956	0.37788
AT5G58630	0.231863	0.32868	0.568536	0.202487
AT5G58650	24.2501	15.9283	21.4066	15.0128
AT5G58670	2.4748	7.07604	1.65598	3.27627
AT5G58680	0.803781	0.686817	0.998754	0.714459
AT5G58690	0.702224	5.02073	2.31696	1.69511
AT5G58700	3.7161	18.5574	11.6506	10.6829
AT5G58720	26.9891	45.6491	37.3523	26.1582
AT5G58730	5.39512	32.6589	17.0779	12.7542
AT5G58740	37.2083	59.7552	57.2757	55.7339
AT5G58760	3.35081	7.54981	4.9066	2.14126
AT5G58780	0.248647	0.881782	0.0968891	0.0693712
AT5G58782	0	0.0164121	9.45301	12.8051
AT5G58784	0.124666	7.04916	0.0209706	0
AT5G58800	21.5724	24.7474	18.8335	24.5108
AT5G58860	0.676193	50.8299	0.294548	0.645831
AT5G58870	43.8236	19.7296	25.6182	23.7824
AT5G58900	11.3458	16.6449	1.75542	2.50546
AT5G58910	0.0276333	1.48494	0.0144706	0.022256
AT5G58930	16.4493	18.9314	29.1223	36.72
AT5G58950	85.3541	85.0208	65.3946	56.7736
AT5G58970	10.2592	11.4999	20.5292	27.0952
AT5G58980	5.33867	8.28992	10.193	10.8397
AT5G59010	7.51156	13.8057	13.8748	7.9286
AT5G59020	2.0299	4.41737	3.48266	3.9403
AT5G59030	89.1816	9.2716	48.6965	33.6208
AT5G59050	4.474	7.39777	15.694	14.3931
AT5G59060	0.186739	0.339277	0.106788	0.0653149
AT5G59080	64.3351	12.961	4.40052	3.64423
AT5G59090	0.821497	141.139	0.0118394	0.0232633
AT5G59100	0	0.13938	0.0726791	1.10604
AT5G59105	0	0.0120752	0.0619133	6.97203
AT5G59110	0	0.010731	0	1.3039
AT5G59120	0	0.00667582	24.0307	5.90189
AT5G59130	10.0266	0.055186	13.5273	30.1538
AT5G59140	29.0077	59.4012	54.9475	46.1616
AT5G59200	0.531292	0.53917	0.774244	0.496957
AT5G59210	11.1072	19.7625	17.0524	18.3107
AT5G59220	0.903055	3.00541	31.0702	35.1606
AT5G59240	0.532175	4.80013	4.66253	2.38092
AT5G59260	0.323778	5.73995	0.178752	0.102572
AT5G59270	0.00925798	1.66623	0.00885124	0
AT5G59280	0	0	0.273282	0.012627
AT5G59290	39.6254	100.54	86.9936	370.958
AT5G59300	23.0234	25.8845	33.7009	34.2379
AT5G59310	0.493351	0.206685	490.692	5103.53
AT5G59340	2.2495	0.167352	0.115555	0.512484
AT5G59360	1.38723	2.05324	2.61123	1.13678
AT5G59410	10.8953	23.5736	14.6895	18.136
AT5G59460	9.49876	11.4774	14.5643	9.84915
AT5G59480	15.6522	15.5084	69.126	47.1897
AT5G59490	0.200215	7.48413	2.27724	0.394773
AT5G59520	0.764299	60.1452	0.17717	0.195508
AT5G59530	0.489043	32.636	0.0344271	0.42494
AT5G59540	49.7338	31.6836	2.30893	0.405263
AT5G59550	12.0681	17.4037	8.61478	9.60523
AT5G59560	6.50497	13.1843	12.1976	9.43459
AT5G59580	0.216652	0.242775	2.1792	1.94974
AT5G59590	0.135811	1.03371	1.4556	1.90708
AT5G59600	1.1509	0.892019	2.22475	1.04864
AT5G59613	153.48	268.249	209.141	175.25
AT5G59620	0	0.00449369	0.488592	0.0498452
AT5G59630	0.020421	0.118454	0.0852356	0.208365
-	0.232849	0.227902	3.91706	0.0603369
AT5G59662	0.380337	0.151243	1.5898	0.627555
AT5G59700	2.51892	9.71249	4.62539	6.74363
AT5G59730	20.6566	13.0964	21.0769	17.1902
AT5G59740	2.24198	7.34572	8.69868	5.04255
AT5G59760	0.213654	1.62377	0.353596	0.416138
AT5G59770	42.2574	28.7794	81.3318	53.6857
AT5G59780	44.1228	222.133	3.66714	3.52169
AT5G59800	7.6862	5.85725	18.6378	16.1595
AT5G59810	0	0	12.6701	7.71846
AT5G59840	24.8479	34.3673	43.0737	58.017
