gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT1G20840	12.6613	88.8168	12.62	23.8247
AT1G20860	0	0.114744	0.0080772	0
AT1G20870	1.43567	0.21243	4.1599	2.49004
AT1G20880	10.4811	16.0466	9.08462	9.31511
AT1G20890	8.25477	13.1264	8.55111	8.3514
AT1G20910	8.34837	8.93503	12.9448	6.31142
AT1G20930	8.54589	14.1284	20.1153	9.50209
AT1G20940	0	0	0	3.10728
AT1G20950	25.1434	77.7701	43.2343	42.8927
AT1G20960	32.7084	51.809	42.8675	29.5992
AT1G20990	0.570975	1.11736	1.16075	0.61856
AT1G21040	0.013087	0.00183231	0.014496	0.00791835
AT1G21070	5.90543	7.9095	13.8738	9.2447
AT1G21080	19.4073	32.255	27.9482	25.9402
AT1G21100	17.1802	200.202	0.158275	0.0590969
AT1G21110	4.1332	85.8369	0.0465436	0.0954241
AT1G21120	1.32832	39.874	0.119143	0.0591001
AT1G21130	220.125	53.5566	0.267788	0.392273
AT1G21150	3.30696	2.00846	6.77126	3.63725
AT1G21160	8.81466	10.0292	11.1882	8.57462
AT1G21190	22.1046	36.5121	38.7773	26.7651
AT1G21220	0.335412	1.30627	0.174321	0.337503
AT1G21260	3.04399	0.141958	4.83523	4.27406
AT1G21280	5.2003	3.52882	8.09494	7.84416
AT1G21290	0	0	1.11568	0.32068
AT1G21300	0	0	0.140764	0.0196007
AT1G21310	46.1344	0	25.0394	37.7782
AT1G21320,AT1G21326	1.50401	4.06916	1.43574	0.0867982
AT1G21327	0.0299206	0	1.4969	0
AT1G21350	36.0112	4.22679	25.9703	28.6098
AT1G21380	23.78	59.7482	21.8853	23.1828
AT1G21390	4.48105	11.7871	4.87604	2.28675
AT1G21420	0	0	0	0
AT1G21440	37.8796	33.9901	46.152	57.657
AT1G21460	22.3625	0.558643	202.585	155.588
AT1G21470	0.959043	0	1.72913	1.09182
AT1G21480	9.46492	10.6769	16.6798	19.8953
AT1G21475	0	0	0.0228061	12.3162
AT1G21490	0	0	0.0186688	1.03504
AT1G21500	246.213	0.663827	77.3163	130.971
AT1G21510	0.900281	1.28533	0.549393	0.104248
AT1G21520	6.45471	3.80651	2.15597	2.37551
AT1G21525	0.124598	0.830119	0.217811	0.126661
AT1G21528	0	0.19515	0.0460254	0.0424196
AT1G21530	0.0168962	0.461392	0.13205	0.0171379
AT1G21540	5.84	0.0134258	22.5548	0.0740263
AT1G21550	1.38369	0.298231	4.74732	0.16833
AT1G21570,AT1G21580	27.4553	30.5311	23.153	13.8409
AT1G21590	37.6212	21.1508	27.0684	17.9443
AT1G21600	69.9379	19.2227	33.9967	39.1013
AT1G21650	6.86786	4.61735	5.86411	3.93189
AT1G21651	4.34645	10.4288	4.33952	5.59884
AT1G21700	13.8559	16.6932	20.4673	15.4888
AT1G21738	0	0	0	0
AT1G21770	50.2608	61.9315	49.4096	42.1462
AT1G21800	0	0	0	0
AT1G21810	2.38997	0.704484	4.32982	0.748338
AT1G21830	31.014	10.116	23.9159	17.0978
AT1G21850	0	0	0.77844	7.35895
AT1G21860	0	0.313472	0.35091	0.0676485
AT1G21890	0.578307	0.0116722	0.570321	0.964081
AT1G21900	17.0168	41.8945	25.5063	28.4832
AT1G21920	53.2368	116.903	37.3788	23.0323
AT1G21925	0	0	0.328224	0.0549481
AT1G21928	0	0	0.46506	0.137118
AT1G21940	0	0.00980151	0.182078	0.0583909
AT1G21950	0	0	0.22633	1.24242
AT1G21970	0.00627459	0	0.02497	19.4445
AT1G21973	0	0	0	0
AT1G21990	0	0.0135189	0.0136715	0.00933732
AT1G22015	0	0	13.4128	4.231
AT1G22030	1.84946	6.99158	8.18935	4.62305
AT1G22060	14.0664	12.3789	15.6305	15.9242
AT1G22080	0	0.0299726	0.184745	0.1999
AT1G22100	0	0.0565413	1.99898	0.333501
AT1G22110	0.28754	0.223469	4.9924	1.34137
AT1G22120	0.00375624	0	0.0467558	3.43368
AT1G22130	0.325441	0	10.4101	0.329655
AT1G22140	36.2631	26.0324	55.4352	37.5885
AT1G22180	6.15342	20.3518	3.19839	18.9054
AT1G22200	20.0332	31.1648	37.0805	30.5513
AT1G22260	0.349719	0.280757	1.36504	1.0534
AT1G22290	0.0305639	0.0876255	0.0892768	0.0100661
AT1G22300	128.765	318.67	219.05	188.358
AT1G22310	7.74132	7.99151	7.55826	5.80063
AT1G22320	0	0	0	0
AT1G22340	0.372303	0.246863	0.223188	0.136426
AT1G22350	1.55938	1.63903	0.729836	2.13528
AT1G22360	27.9349	89.0464	2.63445	2.17381
AT1G22370	10.4617	2.06032	3.43767	1.52182
AT1G22380	0.495554	0.00337367	27.7826	0.0676369
AT1G22400	15.1551	9.6042	18.1312	0.816785
AT1G22403	5.49586	5.86127	5.48198	1.98702
AT1G22420	0	0	0.0121555	0.369645
AT1G22460	0.0116502	1.83846	7.40361	3.67852
AT1G22470	1.45768	13.1481	3.72364	0.954328
AT1G22480	0.0441964	0.202133	0.778507	50.4172
AT1G22490	4.13274	1.84587	4.61386	3.00358
AT1G22510	7.94829	19.2808	10.5447	15.4948
AT1G22520	18.0067	26.8941	28.1396	20.6969
AT1G22530	29.8185	54.2143	7.6411	5.50615
AT1G22550	7.78425	9.02869	2.14834	0.746926
AT1G22570	15.8504	4.71703	0.234386	0.117747
AT1G22600	0.231675	0.0755905	0.176252	0.125346
AT1G22620	12.806	15.8687	10.2679	10.3756
AT1G22650	8.9992	1.85227	5.88669	3.74897
AT1G22670	0.0249377	0.047738	0.0729677	1.74154
AT1G22680	0.154502	0.346807	0.0815318	0.012382
AT1G22700	97.2289	14.8661	44.051	47.7207
AT1G22710	86.7762	35.1247	65.8438	133.818
AT1G22720	0	0	0.956906	0.02664
AT1G22767	0	0	0	0
AT1G22810	0.786601	0.194636	0.404879	0.41912
AT1G22850	106.899	14.1647	60.3326	67.4184
AT1G22900	3.70515	0.565344	0.185885	0.209493
AT1G22920	16.094	23.82	27.4831	28.4514
AT1G22950	9.21556	12.4854	18.4103	12.205
AT1G22960	2.95662	7.26508	6.62457	3.92056
AT1G22970	11.5539	13.2383	20.23	13.506
AT1G22980	0.197605	0.748866	2.30778	2.05742
AT1G22985	4.30956	5.02171	3.6723	3.5979
AT1G23020	47.7932	44.1876	11.1269	3.7561
AT1G23060	1.51102	6.09432	20.9197	14.8998
AT1G23070	0.0387452	0.143831	3.37838	4.76459
AT1G23080	75.3911	26.0287	57.7346	22.6958
AT1G23090	11.0706	0.81678	24.0154	4.53702
AT1G23110	2.06916	0.433574	1.27746	0.0822589
AT1G23140	3.53404	11.7685	1.82766	2.71704
AT1G23205	3.54948	4.05455	24.414	49.0177
AT1G23240	0.005292	0	113.919	0
AT1G23250	0	0	7.57628	0.0186061
AT1G23260	32.3958	48.1334	41.9823	44.7759
AT1G23270	0	0.0105104	0	0.0237581
AT1G23280	18.1578	32.4606	27.9996	18.3905
AT1G23300	0	0	0	0.00390766
AT1G23310	1273.38	44.1146	325.904	378.944
AT1G23320	0.00445326	0	0.0218185	0.718678
AT1G23330	6.48032	14.531	20.2708	13.1198
AT1G23340	2.2867	5.93201	5.09091	1.85289
AT1G23350	0.199326	0.207676	27.7931	5.98815
AT1G23360	30.0935	8.43806	22.7345	22.0775
AT1G23380	3.24691	13.6288	12.1797	2.03165
AT1G23390	240.78	41.575	25.4359	43.5575
AT1G23400	47.0364	6.96943	16.3514	19.1203
AT1G23510	0	0.0637296	8.31714	0.263583
AT1G23520	0.0222036	0.0811704	13.6763	0.144769
AT1G23540	0.0295961	0.799652	4.08157	0.357841
AT1G23560	0.224925	12.6689	23.6254	0.529955
AT1G23570	0.00854204	0.00503923	63.5445	0.0207317
AT1G23580	0.0108828	0.0474254	12.0826	0.0162045
AT1G23590	0	0	14.4657	0.0429838
AT1G23600	0.0243604	0	11.6954	0.0471144
AT1G23610	0	0.0141298	4.86115	0
AT1G23620	0.00390385	0.0709945	5.51852	0.0188731
AT1G23640	0	0	3.63999	0.0040872
AT1G23650	0	0	0	0
AT1G23660	0	0	17.0112	0
AT1G23670	0	0	17.7579	0.01269
AT1G23680	0	0	0.19522	0
AT1G23690	0	0	5.23793	0
AT1G23700	0.104706	0.0333977	3.13052	0.0535597
AT1G23740	86.7683	1.35668	81.7426	83.9967
AT1G23770	0.00634067	0	0.81261	0.508042
AT1G23780	17.9229	31.2025	24.3265	24.9162
AT1G23800	4.67798	24.2742	19.7443	0.311874
AT1G23830	2.62643	14.7045	0.276786	0.614728
AT1G23840	2.29919	0.856365	0.48623	0.20547
AT1G23850	0.716874	11.1361	1.53818	0.852025
AT1G23860	25.4024	35.2339	35.1966	23.4569
AT1G23890	7.43437	17.6054	15.097	12.4982
AT1G23910	0.0717649	0.102083	0.034633	0.0697367
AT1G23930	0	0	0.01224	0
AT1G23950	13.9414	17.8526	22.2187	36.6631
AT1G23960	35.2204	43.519	45.0912	41.79
AT1G23965	0.0741978	0.0388742	0.26067	0.125981
AT1G23970	2.73904	3.6177	12.8673	13.8255
AT1G23980	3.4404	5.96937	7.89445	11.1347
AT1G24000	0.031024	0.155353	1.2977	3.00366
AT1G24010	0.00893328	0.0258866	0.40404	17.9109
AT1G24020	55.2581	0.142498	852.772	240.615
AT1G24040	14.8145	8.26904	12.2165	15.3133
AT1G24060	0	0	0.409624	0.312903
AT1G24062	0	0	0.157561	32.3239
AT1G24070	3.59366	0.0160054	89.9744	32.4559
AT1G24080	0	0	0	0
AT1G24100	27.1906	34.3351	16.8733	13.2735
AT1G24120	16.8673	20.2001	18.1259	19.3938
AT1G24130	0.198041	2.91866	0.356169	0.212724
AT1G24140	0.447619	1.61838	1.42648	0.102659
AT1G24160	50.086	30.3074	32.7818	34.8837
AT1G24170	20.7818	25.1866	26.3024	43.4338
AT1G24180	33.318	153.605	57.7119	48.2959
AT1G24190	14.8633	21.4129	14.9448	13.072
AT1G24200	0	0.0109897	1.25883	0
AT1G24210	1.79239	1.23935	2.66938	3.26724
AT1G24212	0	0	0	10.9541
AT1G24220	0	0.00323109	1.26694	0.0234825
AT1G24230	0	0.043386	1.06508	0.00888968
AT1G24250	0.0174656	0	2.15595	0.0351776
AT1G24260	4.89223	0	178.193	185.894
AT1G24267	18.3481	24.2484	26.1299	24.156
AT1G24270	0.123172	0.123084	0.1586	0.031012
AT1G24290,AT1G24300	14.2893	17.7969	12.7455	13.8651
AT1G24320	0.0450056	7.65274	0.911943	0.559332
AT1G24350	16.0434	22.3223	18.3397	25.2633
AT1G24370	0	0.381831	0.0164766	0.010506
AT1G24388	0	0.0183903	0.0184647	0
AT1G24400	6.76891	0.122706	37.5626	4.156
AT1G24430	0.141668	8.34241	0.0037037	0.0570984
AT1G24480	0.0593694	0.408792	0.462359	0.134152
AT1G24510	67.1985	139.205	109.642	78.4358
AT1G24575	10.0034	12.2909	35.8599	11.274
AT1G24577	4.03244	0.0488155	1.45621	1.64358
AT1G24590	0.0555409	0.00646603	0.020273	0.411145
AT1G24610	22.3185	12.1802	17.3948	15.6778
AT1G24620	0.00706302	2.19852	12.8473	0.439449
AT1G24625	12.5448	30.446	2.71491	0.52186
AT1G24657	0	0	3.04411	0
AT1G24686	0	0	0.750664	0
AT1G24764	12.9086	12.707	22.2782	12.4465
AT1G24807	1.87422	2.56659	3.38286	1.47798
AT1G24822	14.3151	10.1453	20.6865	13.2047
AT1G24909	1.26323	1.77559	2.31946	1.01393
AT1G24938	0	0.00226696	0.00186067	0.0199024
AT1G24967	0	0.000994832	0.00611774	0.00689139
AT1G24996	134.687	98.6001	197.305	121.668
AT1G25083	1.65673	2.28687	2.95286	1.29222
AT1G25097	21.5876	15.9082	31.5065	19.5573
AT1G25155	1.26323	1.77559	2.31946	1.01393
AT1G25220	13.0516	23.0383	30.6128	12.2826
AT1G25230	46.9067	50.2557	42.2248	11.3835
AT1G25260	46.4765	121.117	82.2131	43.6799
AT1G25310	0	0.0302285	0.0150512	0
AT1G25330	0	0.00539252	34.6113	0.183647
AT1G25350	28.17	45.7869	36.4101	27.069
AT1G25370	1.36657	4.6655	5.74747	4.02439
AT1G25375,AT1G25390	16.8738	24.8037	15.0914	18.8226
AT1G25400	17.2172	15.2039	1.46327	4.61051
AT1G25410	0	0	0	0.202692
AT1G25430	0.0709281	0	0.0579314	0.90545
AT1G25440	124.294	2.9439	62.8038	107.288
AT1G25450	30.8591	8.33134	23.313	37.8174
AT1G25470,AT1G25472	14.5781	11.5931	40.2946	13.4119
AT1G25500	3.60519	11.115	8.43149	8.04888
AT1G25510	2.84786	7.41875	28.4889	37.3703
AT1G25530	3.10874	25.5778	15.5808	9.36212
AT1G25540	11.2853	16.5741	16.7082	12.9447
AT1G25560	65.5985	28.9871	4.00532	3.46723
AT1G25570	18.8747	25.8021	23.4593	27.7107
AT1G25580	7.03473	17.7615	9.82331	5.54375
AT1G25682	14.8368	19.8406	16.8906	14.9108
AT1G25886	0	0.000714371	0.00115873	0.000351884
AT1G25988	1.1577	1.57545	1.54991	1.17238
AT1G26100	6.9145	12.3604	15.8747	14.1578
AT1G26110	73.7092	121.377	103.029	77.6591
AT1G26120	12.2545	15.5176	11.2535	11.8953
AT1G26140,AT1G26150	92.1136	13.7296	70.6912	61.7301
AT1G26160	20.4158	15.9596	17.7487	17.832
AT1G26170	12.2988	13.4949	15.6991	12.5509
AT1G26190	5.92815	7.14934	12.9855	5.29601
AT1G26200	0.37384	2.23619	0.201139	0.815881
AT1G26208,AT1G26218,AT1G26230	31.2113	6.57753	33.0263	33.6112
AT1G26233	0	1.85343	0.90048	0.369613
AT1G26235	0.166999	0.314337	0.164338	0
AT1G26240	0	6.89524	0.0168623	0
AT1G26270	20.8328	62.1959	14.0933	11.4219
AT1G26300	8.83937	20.7295	17.6241	17.6306
AT1G26310	0.061108	0	7.50378	0.350494
AT1G26350	0	0	0	0.479772
AT1G26355	0	0	0.111543	0
AT1G26360	0.00400673	2.02133	0.0428668	0.00815555
AT1G26370	8.01112	12.7521	13.1229	10.258
AT1G26380	0.713643	3.70193	0.0378507	0.0992947
AT1G26390	0.0564902	9.48058	0.0460032	0.106492
AT1G26400	0.00685995	0.0233282	0.0234726	0.0102354
AT1G26410	0.112142	1.73105	0.0090772	0.00622174
AT1G26420	0.884973	3.93547	0.12774	0.0386331
AT1G26440	14.983	71.5704	12.4116	13.1136
AT1G26450	6.44943	23.1402	18.3802	16.0806
AT1G26480	0	0.0159959	37.7972	0.352061
AT1G26510	0.00671606	0.00653231	0.661685	1.4393
AT1G26520	3.6449	4.89582	5.2571	3.81913
AT1G26540	1.84243	0.217999	6.29467	6.54799
AT1G26620	6.9238	10.9641	7.24611	5.69796
AT1G26640	14.5755	30.7315	22.829	20.4021
AT1G26690	10.3927	25.2836	30.6092	43.9299
AT1G26710	0	0	14.0335	0
AT1G26720	0.00534288	0.563224	47.2156	0.366688
AT1G26740	10.376	25.1195	24.1574	16.4972
AT1G26760	1.96599	3.07703	4.72005	1.22981
AT1G26761	27.089	0.192697	6.99789	17.9974
AT1G26771	0	0	0	0
AT1G26790	0.0690081	0.103379	1.58486	0.205867
AT1G26800	21.7384	16.631	3.6439	9.04085
AT1G26810	3.87865	3.37354	5.50634	10.5128
AT1G26815	0	0.016687	0.0341305	0.139234
AT1G26820	3.69901	27.2901	25.4397	12.8363
AT1G26850	82.8164	130.464	117.706	124.342
AT1G26860	0	0	0	0
AT1G26880	105.563	199.586	197.124	142.014
AT1G26900	2.3581	6.23317	5.26283	4.22847
AT1G26921	0	0	0.1029	0
AT1G26930	7.49923	24.0587	14.5855	29.3624
AT1G26950	0	0	0	0
AT1G26973	0	0	0	0
AT1G26990	0.00148813	0	0.00141559	0
AT1G27008	0	0	0	0
AT1G27040	0.0810122	0.0240291	2.86887	1.38462
AT1G27070	7.55843	6.03794	10.4133	5.36381
AT1G27090	84.5071	77.7811	72.2009	61.8166
AT1G27100	48.6777	36.5565	25.1991	30.3809
AT1G27110	0.468684	4.1621	0.841325	0.31078
AT1G27190	31.917	35.4112	36.0539	29.4613
AT1G27200	8.30851	12.81	7.17897	11.2951
AT1G27210	28.7951	20.4667	16.8799	11.3066
AT1G27213	0	0	0	0
AT1G27310	61.5898	122.992	78.3535	80.5257
AT1G27350	50.658	116.094	128.915	127.922
AT1G27370	8.70798	5.79057	40.219	16.7106
AT1G27380	0.584168	5.40524	1.39967	50.299
AT1G27385	33.1206	8.60107	22.3197	21.0038
AT1G27390	20.8467	41.4692	47.1612	33.3453
AT1G27430	12.2639	16.827	11.875	11.6113
AT1G27435,AT1G27440	21.3245	46.6098	38.8451	72.8248
AT1G27461	0	0.105659	0.091844	0.129449
AT1G27470	7.01587	20.7688	11.9274	6.80558
AT1G27490	0	0	0.0271311	0
AT1G27500	4.0614	5.55653	5.13242	2.94393
AT1G27510	31.3562	19.5225	23.663	19.2528
AT1G27530	38.048	69.865	53.3187	46.3147
AT1G27540	16.2634	16.0767	20.3656	13.9157
AT1G27550	0	0	0	0
AT1G27560	0	0	0.197025	0.177978
AT1G27580	7.84189	7.22864	10.4671	7.30951
AT1G27600	16.9776	23.2373	21.4882	16.8052
AT1G27610	0.0556571	1.34519	0.0582947	0.0118306
AT1G27640	1.304	2.12865	1.70729	0.919814
AT1G27670	1.41921	11.3142	0.0905368	0.0378384
AT1G27700	6.31233	8.0017	10.5465	11.2778
AT1G27720	0.571662	1.14458	1.41361	0.617389
AT1G27730	27.9655	47.5821	1.75776	2.77022
AT1G27770	12.7039	52.7677	15.1701	16.8429
AT1G27810	0	0	0	0
AT1G27815	0.0021359	0	0.00171767	0.00026028
AT1G27840	11.3709	14.4178	14.1373	13.0715
AT1G27860	0.0638433	0.00484267	2.14313	1.3086
AT1G27870	0	0	0.00968182	0
AT1G27890	0.0661548	0.167154	0.0646096	0.030067
AT1G27900	9.59216	13.2132	13.4544	10.62
AT1G27910	6.01358	6.53264	5.22833	5.20496
AT1G27921	12.0088	15.0057	11.8783	8.36102
AT1G27930	19.61	22.316	26.1462	10.4999
AT1G27940	0.721814	0.0401868	2.83356	10.1122
AT1G27960	4.11423	8.7781	9.2708	12.1036
AT1G27990	0.17478	0.417899	0.0247408	0.0421382
AT1G28000	0.10094	0.0360029	0.00824959	0.00855788
AT1G28020	0	0	0.0116735	0
AT1G28040	0	0.0641439	0.0322652	0.0142069
AT1G28050	6.07898	24.8775	7.00545	15.7016
AT1G28110	11.9782	26.1888	22.3403	20.1438
AT1G28120	27.8353	40.2162	30.6964	25.0442
AT1G28140	84.9961	20.9339	38.3411	47.31
AT1G28150	59.0579	17.8816	27.1299	38.7438
AT1G28180	0	0	0.214382	0.047516
AT1G28190	4.78593	5.99684	3.92335	0.871036
AT1G28200	18.4363	31.0804	18.9926	25.6599
AT1G28220	0.144948	0.0359805	0.809953	0.29701
AT1G28230	9.7521	1.63156	16.38	45.8697
AT1G28240	13.7196	19.4676	16.6375	24.7281
AT1G28260	14.1733	12.316	11.9711	8.40269
AT1G28280	36.7528	50.9011	41.6988	22.5081
AT1G28290	51.6345	532.287	200.038	21.1301
AT1G28300	0.0815221	0.00386724	0.0829359	2.0708
AT1G28305	0	0	8.91252	0.0858533
AT1G28306	0	0	17.6481	0.390531
AT1G28310	10.5678	9.87942	9.45254	4.12312
AT1G28320	22.9126	23.806	17.8394	15.3865
AT1G28330	192.017	664.718	64.3278	60.2293
AT1G28370	2.00038	6.87098	1.71125	4.07404
AT1G28390	2.04685	9.85305	2.85317	2.0834
AT1G28395	10.3632	20.816	20.2137	13.3085
AT1G28400	26.4071	191.746	73.7273	46.5974
AT1G28410	11.7445	19.2641	12.4523	11.5047
AT1G28430	0.00748905	0.0247416	40.7182	0.0332648
AT1G28480	0.0576482	1.98737	1.37117	0.748154
AT1G28530	5.10139	2.95441	7.92433	4.3568
AT1G28550	0.0164641	0.110887	6.5253	0.299715
AT1G28560	1.66505	2.65093	3.08568	2.05732
AT1G28570	2.13408	3.3528	13.0823	8.03393
AT1G28580	31.0716	96.1739	28.9586	36.6909
AT1G28590	0	0.26651	0	3.10644
AT1G28591	0	0	0	0.0341783
AT1G28600	26.6724	7.93102	8.01699	11.4094
AT1G28610	7.49069	0.286912	6.5427	7.34369
AT1G28620	1.80636	4.801	0.819202	0.0303068
AT1G28630	0.00337135	0	0.0135382	0.704947
AT1G28640	0.00248232	0.00470689	0	0.0903662
AT1G28650	0.0461549	0.0220159	0.00224245	9.74768
AT1G28660	11.1438	2.78296	0.580773	3.22015
AT1G28670	23.1101	4.94059	7.22518	6.98956
AT1G28685	2.57169	12.6845	4.0787	7.27001
AT1G28690	1.27622	1.44438	1.34512	1.14856
AT1G28695	0	0.0140288	4.34298	0.0151108
AT1G28700	0	0	5.47678	2.4375
AT1G28710	9.23156	4.7442	36.9855	3.19451
AT1G28815,AT1G28840,AT1G28890	2.81708	3.45899	4.01737	3.01799
AT1G28960	17.3498	29.0259	24.6731	20.978
AT1G29020	0.172784	15.8204	0	0
-	0	0.405247	0.131804	0.0211485
AT1G29030	3.45033	7.58945	8.34801	5.1525
AT1G29050	11.7824	35.784	29.2707	107.564
AT1G29071	0.339833	0.339637	0.339984	0
AT1G29080	0	0	0.0284895	1.15954
AT1G29090	0.120599	0.505955	0.403798	0
AT1G29160	2.17629	15.4122	5.99279	5.60776
AT1G29170	6.55764	7.02372	12.9375	10.1485
AT1G29190	0	0	0	0
AT1G29195	0.356029	2.69451	4.76174	1.30769
AT1G29210	0	0	0	0
AT1G29220	12.8126	18.5523	18.1736	14.3313
AT1G29240	3.47526	3.69585	7.48708	13.8747
AT1G29250	33.9523	74.4237	75.5503	46.1369
AT1G29270	0.34197	0.612262	0.0228676	0.0304239
AT1G29300	1.39818	10.1654	3.58517	1.46446
AT1G29330	6.65161	45.2275	25.4332	14.6208
AT1G29350	26.3496	47.7795	30.0827	22.7268
AT1G29357	15.6868	30.6385	20.2852	19.5134
AT1G29370	27.9222	50.1098	31.7239	24.1924
AT1G29390	58.6915	13.6422	57.846	98.1652
AT1G29395	34.106	0.328986	48.3725	174.241
AT1G29400	60.9216	62.0454	45.1639	50.2635
AT1G29410,AT1G29420	10.8938	11.8401	18.7933	11.1487
AT1G29430	13.1572	0.0767191	16.345	18.0113
AT1G29440	16.991	0.178741	22.2551	21.0299
AT1G29450	14.3317	0.283606	14.5242	22.1508
AT1G29460	12.3197	0.217827	8.82701	33.2563
AT1G29470	75.7961	111.966	98.6675	139.807
AT1G29530	15.74	7.77759	14.1739	13.4525
AT1G29540	0.894617	1.4007	1.82353	2.2991
AT1G29640	0.267227	5.27662	11.0738	1.2166
AT1G29680	0.139422	0.185712	0.0177372	0.179447
AT1G29690	11.2416	19.4924	8.10845	6.70691
AT1G29700	50.251	3.92109	21.5393	35.5335
AT1G29715	0.0698507	0.00232056	0.0252572	0.0211675
AT1G29720,AT1G29724	4.08124	0.00308201	2.29273	12.1743
AT1G29730,AT1G29740	0.896015	1.57082	1.02438	1.05125
AT1G29750	9.06961	4.72696	13.5832	9.14749
AT1G29785	10.4524	14.2703	16.0767	13.8959
AT1G29810	11.4849	12.6264	11.6957	10.1166
AT1G29840	6.772	5.73316	7.65019	8.13776
AT1G29870	0	0	0.00845062	0.0173042
AT1G29880	45.4562	41.8909	44.9255	36.8868
AT1G29910	0	16.0439	994.306	2481.25
AT1G29920	0	13.4992	1307.62	3945.29
AT1G29940	10.2503	21.6086	16.7756	7.61971
AT1G29965,AT1G29970	48.3479	93.5358	66.2053	62.0834
AT1G29980	5.07157	12.3237	18.9056	7.75031
AT1G30000	11.7947	29.5365	14.7374	17.5367
AT1G30020	1.22168	1.63939	15.4652	1.61293
AT1G30016	0	0	0	0
AT1G30060	0	0	0.0422784	0
AT1G30070	7.87158	13.4296	21.5455	16.8877
AT1G30080	0.163734	12.6132	6.97605	1.44971
AT1G30090	14.4314	15.5353	14.2359	15.0552
AT1G30120	70.3635	54.5433	125.4	119.784
AT1G30170	0.0255348	0	2.95745	0.199386
AT1G30210	32.8215	9.14649	20.724	15.3648
AT1G30220	0.796876	0.236067	4.694	15.9385
AT1G30240	3.92916	8.22914	6.55771	4.37309
AT1G30250	1.87939	0.0126905	0.183105	7.00101
AT1G30280	2.66157	1.4228	3.83794	2.58513
AT1G30290	3.35157	4.1172	5.20337	4.70171
AT1G30310	0	0	0	0
AT1G30330	27.3904	27.2388	65.8178	30.1486
AT1G30350	0	0	26.191	0
AT1G30370	0.187834	10.237	0.0680813	0.00331204
AT1G30460	8.43244	12.8386	13.716	9.64106
AT1G30475	3.28518	10.1491	7.25771	9.181
AT1G30490	16.0753	13.7574	28.9075	42.8024
AT1G30500	7.11106	6.21191	7.34373	10.1912
AT1G30510	11.8824	109.954	20.7904	29.5056
AT1G30515	0.523595	1.16042	2.37117	0.957802
AT1G30540	8.14251	9.76872	8.71597	9.46133
AT1G30550	2.48312	16.6498	3.53523	3.03989
AT1G30580	110.905	191.675	139.123	103.195
AT1G30590	26.5639	25.5507	33.7218	21.1187
AT1G30600	8.20691	8.80057	10.8358	3.01361
AT1G30630	48.7713	105.712	96.9054	93.1038
AT1G30670	0	0	0.718612	0
AT1G30750,AT1G30755	4.25641	86.4102	3.3141	3.33356
AT1G30780	0	0.019344	5.48724	0.0043634
AT1G30784	0	0	0	0
AT1G30810	5.25778	6.97576	7.18994	4.93558
AT1G30814	0.0451272	0.00481281	0.35536	0.197316
AT1G30820	45.1599	80.9086	113.649	32.7797
AT1G30830	0	0	0	0
AT1G30860	0.595472	0.937973	0.790152	1.26395
AT1G30880	65.614	118.154	73.7945	38.1098
AT1G30920	0.0228934	0.0220893	0.145578	4.31159
AT1G30921	0	0	0.0355877	0.0975646
AT1G30925	0	0	0.00596601	0
AT1G30930	0	0	0.111201	0.539767
AT1G30935	0.157674	1.41896	1.27896	2.15169
AT1G30940	0	0.0487693	0.660124	0.31009
AT1G30945	0	0	0.145972	0.0619614
AT1G30960	2.83539	5.12842	5.98303	3.38188
AT1G30970	33.5749	46.977	43.6566	34.5163
AT1G30975	0	0	0	0
AT1G30980	0	0	0	0
AT1G31000	0	0	0.0103363	0
AT1G31010	3.24844	5.73468	7.41516	5.56543
AT1G31030	0	0	0	0
AT1G31040	3.55446	1.28938	14.0678	1.29763
AT1G31050,AT1G31060	0.376365	34.0866	0.354633	0.201722
AT1G31093	0	0	0.0120398	0
AT1G31100	0	0	0	0
AT1G31120	6.24005	39.2765	6.57515	3.60469
AT1G31130	59.4482	154.104	79.6531	71.1526
AT1G31160	26.0224	12.6218	27.479	24.4244
AT1G31163	0	0	0.0109381	0
AT1G31180	42.3226	28.7511	43.9381	30.3998
AT1G31200	3.39643	2.08707	2.01106	2.26488
AT1G31210	0.0014977	0.00284197	0.385965	0.0380034
AT1G31230	26.4117	24.4285	23.934	18.2581
AT1G31240	0.612221	0.917763	1.06177	0.838546
AT1G31245	0	0	0	0
AT1G31250	0.102315	0	0.0664308	314.751
-	0	0	0	5.35779
AT1G31260	0	0	0	0
AT1G31274	0	0	0	0.0178447
AT1G31310	1.10966	0.204563	7.03273	0.209509
AT1G31319	0	0	0	0
AT1G31330	3917.45	33.166	931.387	1809.41
AT1G31335	13.111	5.28957	12.1065	4.72924
AT1G31340	44.0064	41.151	66.0835	69.448
AT1G31350	3.21881	6.25595	8.27389	4.83156
AT1G31358	0	0	0	0
AT1G31370	0	0.0180835	0	0
AT1G31380	0	0	0.0769142	0.0635293
AT1G31390	0	0	0.0652244	0.485793
AT1G31400	0.00832137	0.00774234	0.133113	0.622148
AT1G31410	13.6636	5.14879	9.21773	9.69702
AT1G31430	0.907385	0.865796	0.982664	0.820232
AT1G31440	25.0734	21.1842	27.1666	16.8533
AT1G31450	0	0	2.45543	0.262456
AT1G31460,AT1G31470	3.58382	8.89849	7.70672	6.48386
AT1G31490	0.716683	1.40151	2.58541	3.97891
